dt,temp,humidity,feels_like,rain_1h,weather_code,pressure,grnd_level,clouds_all,wind_speed
2023-07-15T17:00,21.6,48,19.2,0.00,0,1018.7,996.2,9,17.2
2023-07-15T18:00,20.4,50,17.9,0.00,0,1018.7,996.1,5,16.9
2023-07-15T19:00,19.1,56,16.9,0.00,0,1019.1,996.4,17,15.1
2023-07-15T20:00,17.4,63,15.8,0.00,1,1019.3,996.5,23,11.8
2023-07-15T21:00,16.1,68,14.7,0.00,1,1019.9,997.0,30,10.3
2023-07-15T22:00,15.4,72,14.1,0.00,0,1020.2,997.2,0,10.2
2023-07-15T23:00,14.7,76,13.5,0.00,0,1020.0,997.0,0,9.3
2023-07-16T00:00,13.8,82,12.7,0.00,0,1020.3,997.2,0,9.2
2023-07-16T01:00,13.2,85,12.2,0.00,0,1019.8,996.6,0,8.2
2023-07-16T02:00,12.4,88,11.6,0.00,0,1019.2,996.0,0,6.9
2023-07-16T03:00,11.7,91,10.9,0.00,0,1019.0,995.7,4,6.2
2023-07-16T04:00,11.1,93,10.3,0.00,0,1018.9,995.6,2,5.4
2023-07-16T05:00,10.4,94,9.5,0.00,0,1019.1,995.7,0,5.5
2023-07-16T06:00,11.2,92,10.3,0.00,0,1019.2,995.9,0,6.2
2023-07-16T07:00,13.8,82,13.3,0.00,0,1019.3,996.2,0,5.5
2023-07-16T08:00,16.3,73,15.9,0.00,0,1019.7,996.8,0,6.2
2023-07-16T09:00,18.3,62,17.1,0.00,0,1019.6,996.8,0,10.7
2023-07-16T10:00,19.8,53,19.2,0.00,0,1019.4,996.8,1,10.7
2023-07-16T11:00,21.1,47,20.9,0.00,0,1019.3,996.8,14,11.6
2023-07-16T12:00,21.9,44,22.1,0.00,0,1019.5,997.0,15,11.5
2023-07-16T13:00,22.7,41,22.6,0.00,0,1019.1,996.7,6,13.1
2023-07-16T14:00,23.5,38,23.3,0.00,0,1018.7,996.4,0,13.4
2023-07-16T15:00,23.5,40,22.7,0.00,0,1018.3,996.0,1,15.6
2023-07-16T16:00,23.1,45,21.6,0.00,0,1017.9,995.5,0,18.4
2023-07-16T17:00,22.1,51,19.8,0.00,0,1017.8,995.4,0,20.4
2023-07-16T18:00,20.9,55,18.3,0.00,0,1017.8,995.3,2,21.4
2023-07-16T19:00,19.6,60,17.3,0.00,1,1017.8,995.2,22,19.2
2023-07-16T20:00,18.0,65,16.2,0.00,1,1017.8,995.1,23,15.8
2023-07-16T21:00,17.1,69,15.6,0.00,1,1017.9,995.1,23,13.7
2023-07-16T22:00,16.4,73,15.2,0.00,0,1018.1,995.2,10,11.2
2023-07-16T23:00,15.6,77,14.6,0.00,0,1018.0,995.1,0,10.2
2023-07-17T00:00,14.4,85,14.2,0.00,0,1017.8,994.8,2,6.2
2023-07-17T01:00,13.6,88,13.2,0.00,0,1017.6,994.5,2,6.6
2023-07-17T02:00,13.1,88,12.5,0.00,0,1017.1,994.0,1,6.9
2023-07-17T03:00,12.6,89,11.9,0.00,0,1016.7,993.6,0,6.5
2023-07-17T04:00,12.2,91,11.5,0.00,0,1016.6,993.4,0,6.0
2023-07-17T05:00,11.6,92,10.9,0.00,0,1016.4,993.2,0,5.9
2023-07-17T06:00,12.8,87,12.4,0.00,0,1016.7,993.6,0,4.3
2023-07-17T07:00,15.5,78,15.5,0.00,0,1016.6,993.7,0,3.9
2023-07-17T08:00,18.9,68,19.4,0.00,0,1016.9,994.2,0,3.0
2023-07-17T09:00,21.7,59,22.4,0.00,0,1016.8,994.4,0,2.9
2023-07-17T10:00,23.9,55,25.9,0.00,0,1016.6,994.3,0,2.5
2023-07-17T11:00,25.6,51,28.6,0.00,0,1016.4,994.3,0,2.9
2023-07-17T12:00,26.9,49,30.2,0.00,0,1016.2,994.2,0,4.7
2023-07-17T13:00,28.1,46,32.2,0.00,0,1015.7,993.8,0,2.3
2023-07-17T14:00,29.1,42,32.8,0.00,0,1015.0,993.1,0,2.6
2023-07-17T15:00,29.7,40,32.6,0.00,0,1014.5,992.7,0,4.9
2023-07-17T16:00,29.8,41,31.3,0.00,0,1014.0,992.2,0,8.7
2023-07-17T17:00,29.2,42,29.4,0.00,0,1013.8,992.0,0,10.7
2023-07-17T18:00,28.3,46,28.8,0.00,0,1013.7,991.8,0,9.7
2023-07-17T19:00,26.0,61,27.7,0.00,0,1014.0,991.9,0,8.7
2023-07-17T20:00,22.8,71,24.3,0.00,0,1014.5,992.2,0,7.7
2023-07-17T21:00,20.4,78,21.8,0.00,0,1015.4,992.9,0,6.2
2023-07-17T22:00,18.8,81,19.7,0.00,0,1016.2,993.6,0,7.2
2023-07-17T23:00,17.3,87,18.3,0.00,0,1016.6,993.8,0,5.1
2023-07-18T00:00,15.9,95,16.8,0.00,0,1017.1,994.2,4,5.8
2023-07-18T01:00,15.5,96,16.4,0.00,0,1017.1,994.2,16,5.1
2023-07-18T02:00,15.9,96,17.3,0.00,3,1017.1,994.2,90,3.3
2023-07-18T03:00,15.6,98,16.8,0.00,3,1016.9,994.0,80,3.8
2023-07-18T04:00,15.7,98,17.1,0.00,2,1016.9,994.0,58,2.9
2023-07-18T05:00,15.6,97,17.2,0.00,1,1017.2,994.3,33,1.6
2023-07-18T06:00,16.0,97,17.6,0.00,1,1017.6,994.7,33,1.9
2023-07-18T07:00,16.9,89,18.3,0.00,1,1018.1,995.3,46,1.8
2023-07-18T08:00,18.3,83,19.9,0.00,2,1018.8,996.1,55,2.1
2023-07-18T09:00,19.9,77,21.5,0.00,1,1019.1,996.5,32,2.6
2023-07-18T10:00,21.7,72,23.9,0.00,0,1019.4,996.9,20,3.9
2023-07-18T11:00,23.5,66,26.9,0.00,0,1019.3,996.9,11,4.7
2023-07-18T12:00,24.3,55,27.6,0.00,0,1019.5,997.2,0,4.4
2023-07-18T13:00,25.8,49,29.3,0.00,0,1019.2,997.0,0,3.8
2023-07-18T14:00,26.5,49,29.3,0.00,0,1018.9,996.8,0,7.8
2023-07-18T15:00,26.6,55,29.4,0.00,0,1018.6,996.5,0,9.8
2023-07-18T16:00,26.8,57,29.1,0.00,0,1018.2,996.1,0,11.0
2023-07-18T17:00,26.7,58,28.1,0.00,0,1018.1,996.0,0,10.8
2023-07-18T18:00,26.2,58,27.0,0.00,0,1017.9,995.8,0,12.1
2023-07-18T19:00,24.8,64,26.2,0.00,0,1018.0,995.8,0,9.6
2023-07-18T20:00,22.0,77,24.0,0.00,0,1018.3,995.9,0,5.2
2023-07-18T21:00,19.7,88,21.7,0.00,0,1018.8,996.2,0,5.6
2023-07-18T22:00,18.5,92,20.3,0.00,0,1019.2,996.5,0,5.5
2023-07-18T23:00,17.8,94,19.3,0.00,0,1019.4,996.6,0,5.8
2023-07-19T00:00,17.9,91,19.6,0.00,0,1019.6,996.8,0,4.0
2023-07-19T01:00,17.8,91,19.7,0.00,0,1019.6,996.8,0,2.3
2023-07-19T02:00,17.6,91,19.7,0.00,0,1019.4,996.6,0,0.4
2023-07-19T03:00,17.4,91,19.2,0.00,0,1019.3,996.5,0,1.3
2023-07-19T04:00,17.1,92,19.1,0.00,0,1019.1,996.3,0,0.5
2023-07-19T05:00,16.9,94,18.7,0.00,0,1019.2,996.3,0,2.2
2023-07-19T06:00,15.9,99,17.4,0.00,0,1019.4,996.5,14,2.8
2023-07-19T07:00,17.2,95,19.0,0.00,1,1019.5,996.7,49,2.6
2023-07-19T08:00,18.9,89,21.1,0.00,0,1019.6,996.9,17,1.9
2023-07-19T09:00,21.0,80,23.3,0.00,0,1019.5,996.9,0,2.2
2023-07-19T10:00,23.0,71,25.8,0.00,0,1019.3,996.9,0,4.3
2023-07-19T11:00,24.9,64,28.4,0.00,0,1019.1,996.8,0,6.1
2023-07-19T12:00,26.1,60,30.2,0.00,0,1019.2,997.0,0,6.3
2023-07-19T13:00,27.4,56,31.5,0.00,0,1018.4,996.4,0,8.1
2023-07-19T14:00,28.5,49,31.6,0.00,0,1017.9,995.9,0,9.8
2023-07-19T15:00,28.9,45,30.7,0.00,0,1017.4,995.5,0,12.3
2023-07-19T16:00,28.5,46,29.4,0.00,0,1017.0,995.1,0,14.5
2023-07-19T17:00,27.6,51,27.8,0.00,0,1016.8,994.8,0,15.3
2023-07-19T18:00,26.4,55,26.6,0.00,0,1016.6,994.5,0,14.3
2023-07-19T19:00,24.9,62,25.9,0.00,0,1016.1,993.9,0,10.4
2023-07-19T20:00,22.5,71,23.9,0.00,0,1016.1,993.7,0,6.9
2023-07-19T21:00,21.1,76,22.5,0.00,0,1016.5,994.0,0,6.6
2023-07-19T22:00,19.5,82,20.9,0.00,0,1016.6,994.0,0,5.8
2023-07-19T23:00,19.6,80,21.2,0.00,0,1016.6,994.0,0,3.4
2023-07-20T00:00,17.5,92,19.0,0.00,0,1017.2,994.4,0,4.5
2023-07-20T01:00,16.8,93,18.2,0.00,0,1017.0,994.2,0,4.4
2023-07-20T02:00,16.5,92,17.5,0.00,0,1016.7,993.9,0,5.6
2023-07-20T03:00,17.3,88,18.8,0.00,0,1016.5,993.7,0,2.4
2023-07-20T04:00,16.0,93,17.2,0.00,0,1016.4,993.5,0,3.3
2023-07-20T05:00,15.4,96,16.5,0.00,0,1016.5,993.6,9,3.3
2023-07-20T06:00,15.5,97,16.9,0.00,0,1016.8,993.9,10,2.4
2023-07-20T07:00,16.9,92,18.4,0.00,0,1017.1,994.3,17,2.5
2023-07-20T08:00,18.7,84,20.6,0.00,1,1017.2,994.5,47,1.0
2023-07-20T09:00,20.3,76,22.0,0.00,0,1017.2,994.7,0,2.7
2023-07-20T10:00,22.1,69,24.0,0.00,0,1017.2,994.8,0,6.6
2023-07-20T11:00,23.6,63,25.8,0.00,0,1017.1,994.8,0,9.0
2023-07-20T12:00,24.3,60,26.8,0.00,0,1017.5,995.2,4,10.9
2023-07-20T13:00,25.0,56,27.1,0.00,0,1017.3,995.1,14,13.2
2023-07-20T14:00,25.0,55,26.2,0.00,0,1017.0,994.8,19,16.6
2023-07-20T15:00,24.4,57,24.9,0.00,0,1017.2,995.0,8,18.8
2023-07-20T16:00,23.5,60,23.3,0.00,0,1017.2,994.9,2,19.2
2023-07-20T17:00,22.5,62,21.5,0.00,0,1017.3,994.9,4,18.8
2023-07-20T18:00,21.4,66,20.3,0.00,0,1017.3,994.8,0,18.2
2023-07-20T19:00,20.1,69,19.1,0.00,0,1017.4,994.8,0,16.5
2023-07-20T20:00,18.7,75,18.4,0.00,0,1017.8,995.1,0,11.8
2023-07-20T21:00,17.7,81,17.8,0.00,0,1018.2,995.4,0,9.2
2023-07-20T22:00,16.8,87,17.5,0.00,0,1018.4,995.6,1,6.2
2023-07-20T23:00,15.7,93,16.5,0.00,0,1018.3,995.4,1,4.6
2023-07-21T00:00,16.2,91,17.3,0.00,0,1018.5,995.6,1,3.6
2023-07-21T01:00,15.8,93,17.4,0.00,0,1018.3,995.4,3,0.0
2023-07-21T02:00,15.2,96,16.4,0.00,0,1018.2,995.2,0,2.6
2023-07-21T03:00,13.6,100,14.3,0.00,3,1017.9,994.8,88,3.0
2023-07-21T04:00,13.4,100,14.1,0.00,3,1017.6,994.5,89,3.2
2023-07-21T05:00,13.4,100,13.7,0.00,3,1017.6,994.5,91,5.1
2023-07-21T06:00,13.7,98,14.1,0.00,3,1017.9,994.8,90,5.2
2023-07-21T07:00,14.9,97,15.6,0.00,3,1018.1,995.1,81,5.3
2023-07-21T08:00,17.2,84,18.2,0.00,1,1018.0,995.2,37,3.6
2023-07-21T09:00,19.2,75,20.5,0.00,2,1018.0,995.3,53,1.6
2023-07-21T10:00,21.1,65,22.2,0.00,1,1017.8,995.3,34,4.0
2023-07-21T11:00,22.5,59,24.2,0.00,1,1017.5,995.1,26,3.9
2023-07-21T12:00,23.6,52,24.5,0.10,51,1017.7,995.4,10,7.3
2023-07-21T13:00,24.8,46,25.9,0.00,1,1017.1,994.9,33,10.0
2023-07-21T14:00,25.1,46,25.5,0.00,3,1016.7,994.5,100,14.8
2023-07-21T15:00,24.7,50,24.8,0.00,1,1016.8,994.6,44,16.6
2023-07-21T16:00,24.0,52,23.3,0.00,0,1016.9,994.6,2,18.9
2023-07-21T17:00,23.4,53,21.5,0.00,0,1016.6,994.3,7,20.6
2023-07-21T18:00,22.6,55,20.7,0.00,0,1016.4,994.0,1,20.1
2023-07-21T19:00,21.5,62,20.2,0.00,0,1016.6,994.2,0,17.8
2023-07-21T20:00,19.9,69,19.5,0.00,0,1017.0,994.4,0,12.1
2023-07-21T21:00,18.4,77,19.1,0.00,0,1017.5,994.8,0,5.4
2023-07-21T22:00,17.4,83,18.1,0.00,0,1017.8,995.0,1,5.4
2023-07-21T23:00,16.5,89,17.2,0.00,0,1017.8,994.9,0,5.9
2023-07-22T00:00,16.1,92,16.9,0.00,0,1017.5,994.6,0,5.2
2023-07-22T01:00,15.1,94,15.8,0.00,0,1017.4,994.4,0,4.8
2023-07-22T02:00,14.8,95,15.5,0.00,0,1017.1,994.1,0,4.4
2023-07-22T03:00,14.2,95,14.7,0.00,0,1016.9,993.9,0,4.5
2023-07-22T04:00,13.8,95,14.1,0.00,0,1016.7,993.7,0,4.8
2023-07-22T05:00,13.4,95,13.4,0.00,0,1016.7,993.6,0,5.4
2023-07-22T06:00,14.2,92,14.4,0.00,0,1016.9,993.9,0,4.8
2023-07-22T07:00,16.9,83,17.3,0.00,0,1017.3,994.5,0,5.8
2023-07-22T08:00,19.5,74,20.4,0.00,0,1017.5,994.9,0,4.3
2023-07-22T09:00,22.0,65,23.0,0.00,0,1017.6,995.2,0,4.5
2023-07-22T10:00,24.1,54,25.5,0.00,0,1017.6,995.3,0,5.9
2023-07-22T11:00,25.6,49,27.6,0.00,0,1017.3,995.1,0,6.6
2023-07-22T12:00,26.4,47,28.7,0.00,0,1017.8,995.7,1,8.4
2023-07-22T13:00,27.3,44,29.5,0.00,0,1017.2,995.2,10,9.8
2023-07-22T14:00,28.0,40,29.5,0.00,0,1016.7,994.7,4,11.1
2023-07-22T15:00,28.1,40,28.7,0.00,0,1016.4,994.4,0,14.0
2023-07-22T16:00,27.7,43,27.7,0.00,0,1016.1,994.1,0,15.4
2023-07-22T17:00,26.7,48,26.1,0.00,0,1016.1,994.0,0,15.4
2023-07-22T18:00,25.2,54,24.8,0.00,0,1016.0,993.8,0,15.6
2023-07-22T19:00,23.0,63,22.9,0.00,0,1015.9,993.6,0,13.5
2023-07-22T20:00,20.5,72,21.1,0.00,0,1016.2,993.7,0,8.4
2023-07-22T21:00,19.1,77,19.5,0.00,0,1016.6,994.0,0,8.4
2023-07-22T22:00,18.1,78,18.6,0.00,0,1017.0,994.3,0,6.6
2023-07-22T23:00,16.5,85,16.9,0.00,0,1016.8,994.0,0,6.1
2023-07-23T00:00,16.2,88,16.8,0.00,0,1017.0,994.1,0,5.5
2023-07-23T01:00,16.2,86,17.0,0.00,0,1017.0,994.1,0,3.4
2023-07-23T02:00,15.4,90,16.1,0.00,0,1016.8,993.9,0,3.1
2023-07-23T03:00,13.5,96,13.6,0.00,0,1016.6,993.5,13,5.4
2023-07-23T04:00,13.4,95,13.6,0.00,1,1016.6,993.5,29,4.7
2023-07-23T05:00,13.1,96,13.4,0.00,1,1016.8,993.7,31,4.0
2023-07-23T06:00,13.4,96,13.9,0.00,1,1016.8,993.7,30,2.9
2023-07-23T07:00,14.8,90,15.6,0.00,1,1017.1,994.1,30,1.8
2023-07-23T08:00,16.6,81,17.5,0.00,1,1017.3,994.5,30,1.0
2023-07-23T09:00,18.3,72,19.0,0.00,1,1017.5,994.8,30,2.9
2023-07-23T10:00,20.3,65,20.7,0.00,1,1017.3,994.7,30,5.5
2023-07-23T11:00,22.2,59,23.6,0.00,1,1017.3,994.9,31,7.1
2023-07-23T12:00,21.9,60,23.7,0.00,1,1017.6,995.2,34,5.5
2023-07-23T13:00,24.5,51,25.8,0.00,2,1016.9,994.7,54,6.2
2023-07-23T14:00,24.5,52,24.3,0.00,3,1016.5,994.3,91,19.7
2023-07-23T15:00,22.4,64,22.1,0.00,1,1016.7,994.3,31,19.7
2023-07-23T16:00,22.1,66,21.4,0.00,1,1016.6,994.2,50,17.7
2023-07-23T17:00,21.6,69,21.2,0.00,2,1016.3,993.9,63,16.3
2023-07-23T18:00,21.2,71,21.1,0.00,1,1016.1,993.6,49,14.5
2023-07-23T19:00,20.5,75,20.6,0.00,1,1016.2,993.7,29,13.2
2023-07-23T20:00,19.5,80,20.0,0.00,1,1016.4,993.8,30,10.9
2023-07-23T21:00,18.4,88,19.4,0.00,1,1016.9,994.2,47,8.7
2023-07-23T22:00,17.6,95,19.3,0.00,3,1017.0,994.2,84,5.2
2023-07-23T23:00,17.5,97,19.5,0.00,3,1016.7,993.9,91,3.3
2023-07-24T00:00,18.5,87,19.6,0.00,3,1016.5,993.8,94,7.5
2023-07-24T01:00,18.2,91,19.4,0.10,51,1016.1,993.4,91,8.0
2023-07-24T02:00,18.1,92,19.2,0.60,53,1015.8,993.1,48,9.0
2023-07-24T03:00,17.6,96,18.9,0.60,53,1015.5,992.8,100,8.0
2023-07-24T04:00,17.3,99,19.0,0.20,51,1015.5,992.8,100,5.8
2023-07-24T05:00,17.3,98,19.0,0.00,3,1015.6,992.9,100,5.8
2023-07-24T06:00,17.1,97,18.5,0.10,51,1015.8,993.0,100,6.5
2023-07-24T07:00,17.9,90,18.9,0.00,3,1016.2,993.5,100,7.9
2023-07-24T08:00,18.9,81,19.7,0.00,1,1016.7,994.1,36,7.9
2023-07-24T09:00,20.0,71,20.0,0.00,1,1016.9,994.3,48,10.0
2023-07-24T10:00,20.9,62,20.4,0.00,2,1017.0,994.5,66,11.0
2023-07-24T11:00,21.7,56,21.3,0.00,3,1017.1,994.7,95,12.5
2023-07-24T12:00,21.4,59,20.6,0.00,3,1017.5,995.0,100,16.3
2023-07-24T13:00,21.8,57,20.9,0.00,2,1017.5,995.1,58,14.8
2023-07-24T14:00,22.7,53,21.7,0.00,3,1017.2,994.8,92,15.8
2023-07-24T15:00,22.7,52,21.6,0.00,3,1017.1,994.7,100,18.9
2023-07-24T16:00,22.5,54,21.2,0.00,3,1017.0,994.6,100,18.0
2023-07-24T17:00,22.6,52,20.6,0.00,3,1016.8,994.4,90,18.4
2023-07-24T18:00,21.5,56,19.6,0.00,0,1016.9,994.4,19,18.6
2023-07-24T19:00,20.5,61,19.0,0.00,0,1017.1,994.6,0,16.8
2023-07-24T20:00,18.9,70,18.1,0.00,0,1017.4,994.7,0,12.7
2023-07-24T21:00,17.6,78,17.0,0.00,0,1018.3,995.5,0,12.0
2023-07-24T22:00,16.6,83,16.5,0.00,0,1018.6,995.7,0,8.8
2023-07-24T23:00,15.7,87,15.8,0.00,0,1018.6,995.7,0,7.5
2023-07-25T00:00,15.1,90,15.3,0.00,0,1018.9,995.9,0,6.3
2023-07-25T01:00,14.9,90,14.8,0.00,0,1018.8,995.8,0,7.5
2023-07-25T02:00,14.7,87,14.3,0.00,0,1018.7,995.7,0,8.5
2023-07-25T03:00,14.3,87,13.8,0.00,0,1018.6,995.6,0,8.1
2023-07-25T04:00,13.8,90,13.4,0.00,0,1018.7,995.6,0,7.5
2023-07-25T05:00,13.2,93,12.9,0.00,0,1018.9,995.8,0,6.5
2023-07-25T06:00,13.2,93,12.8,0.00,0,1019.1,996.0,0,7.3
2023-07-25T07:00,14.9,87,14.9,0.00,0,1019.6,996.6,0,6.5
2023-07-25T08:00,17.3,75,16.7,0.00,0,1020.0,997.2,1,10.1
2023-07-25T09:00,19.1,64,17.7,0.00,0,1020.2,997.5,14,14.0
2023-07-25T10:00,20.3,56,19.1,0.00,0,1020.1,997.5,9,14.8
2023-07-25T11:00,21.4,52,20.8,0.00,0,1019.9,997.4,17,13.9
2023-07-25T12:00,22.6,49,22.8,0.00,0,1019.9,997.5,6,13.9
2023-07-25T13:00,23.4,46,23.5,0.00,0,1019.6,997.2,2,15.5
2023-07-25T14:00,24.4,44,24.3,0.00,0,1019.0,996.7,0,16.3
2023-07-25T15:00,25.3,42,24.8,0.00,0,1018.3,996.1,0,16.5
2023-07-25T16:00,25.4,42,24.4,0.00,0,1018.0,995.8,0,16.2
2023-07-25T17:00,24.7,45,22.7,0.00,0,1017.7,995.5,0,18.7
2023-07-25T18:00,23.3,51,20.9,0.00,0,1017.6,995.3,0,21.8
2023-07-25T19:00,21.9,57,20.2,0.00,0,1017.7,995.3,0,18.1
2023-07-25T20:00,19.7,64,18.5,0.00,0,1018.2,995.6,0,14.3
2023-07-25T21:00,19.0,66,17.7,0.00,0,1018.9,996.2,0,14.5
2023-07-25T22:00,18.6,67,17.4,0.00,0,1019.1,996.4,0,13.7
2023-07-25T23:00,18.0,70,17.0,0.00,0,1018.8,996.0,0,12.5
2023-07-26T00:00,17.1,76,16.5,0.00,0,1018.7,995.9,0,9.7
2023-07-26T01:00,16.2,80,15.7,0.00,0,1018.5,995.6,0,9.4
2023-07-26T02:00,15.5,83,15.2,0.00,0,1018.1,995.2,0,8.3
2023-07-26T03:00,15.1,84,14.8,0.00,0,1017.9,994.9,0,8.1
2023-07-26T04:00,15.0,84,14.5,0.00,0,1017.7,994.7,0,9.0
2023-07-26T05:00,14.6,86,14.3,0.00,0,1017.6,994.6,0,6.6
2023-07-26T06:00,14.8,85,14.6,0.00,0,1017.8,994.8,0,6.1
2023-07-26T07:00,17.3,77,17.2,0.00,0,1017.9,995.1,0,8.1
2023-07-26T08:00,20.5,68,20.9,0.00,0,1017.8,995.2,0,6.8
2023-07-26T09:00,23.2,58,24.1,0.00,0,1017.7,995.4,0,4.7
2023-07-26T10:00,25.4,52,27.1,0.00,0,1017.5,995.3,0,4.0
2023-07-26T11:00,27.0,46,29.5,0.00,0,1017.0,995.0,0,4.3
2023-07-26T12:00,28.0,42,31.1,0.00,0,1016.7,994.7,0,2.6
2023-07-26T13:00,29.2,40,32.7,0.00,0,1016.0,994.1,0,2.2
2023-07-26T14:00,29.9,38,32.9,0.00,0,1015.3,993.5,0,4.7
2023-07-26T15:00,30.2,39,32.2,0.00,0,1014.8,993.0,0,8.7
2023-07-26T16:00,30.1,40,30.9,0.00,0,1014.3,992.5,0,12.3
2023-07-26T17:00,29.5,43,29.3,0.00,0,1014.1,992.3,0,14.8
2023-07-26T18:00,28.0,51,28.1,0.00,0,1014.1,992.2,0,16.5
2023-07-26T19:00,26.2,60,27.4,0.00,0,1014.2,992.2,0,12.0
2023-07-26T20:00,23.7,69,25.4,0.00,0,1014.2,992.0,0,7.9
2023-07-26T21:00,21.9,77,23.7,0.00,0,1014.7,992.3,0,7.0
2023-07-26T22:00,20.2,85,22.2,0.00,0,1014.7,992.2,0,5.3
2023-07-26T23:00,18.6,93,20.4,0.00,0,1014.6,992.0,0,6.1
2023-07-27T00:00,18.9,91,21.2,0.00,0,1014.8,992.2,0,2.3
2023-07-27T01:00,17.8,95,19.7,0.00,0,1014.6,991.9,0,4.0
2023-07-27T02:00,18.3,93,20.4,0.00,0,1014.4,991.8,0,2.9
2023-07-27T03:00,17.3,96,19.2,0.00,0,1014.2,991.5,0,2.9
2023-07-27T04:00,16.1,98,17.7,0.00,0,1014.2,991.4,2,3.1
2023-07-27T05:00,15.0,100,16.0,0.00,3,1014.4,991.5,89,4.8
2023-07-27T06:00,15.8,100,17.2,0.00,3,1014.8,992.0,90,3.9
2023-07-27T07:00,17.0,94,18.6,0.00,3,1015.4,992.6,90,2.9
2023-07-27T08:00,18.2,88,19.6,0.00,3,1015.7,993.0,90,5.3
2023-07-27T09:00,19.4,83,20.9,0.00,3,1016.0,993.4,90,5.5
2023-07-27T10:00,21.1,74,22.6,0.00,3,1016.1,993.6,89,5.1
2023-07-27T11:00,23.0,64,24.6,0.00,2,1016.2,993.9,78,7.7
2023-07-27T12:00,23.6,59,24.9,0.00,1,1016.7,994.4,36,9.8
2023-07-27T13:00,24.0,56,24.8,0.00,2,1016.7,994.4,54,14.3
2023-07-27T14:00,23.4,58,24.2,0.00,1,1016.7,994.4,27,16.8
2023-07-27T15:00,22.7,60,22.8,0.00,0,1016.9,994.5,19,18.2
2023-07-27T16:00,22.3,60,22.1,0.00,1,1016.7,994.3,45,16.3
2023-07-27T17:00,21.8,62,21.2,0.00,1,1016.5,994.1,20,13.8
2023-07-27T18:00,21.1,65,20.6,0.00,1,1016.5,994.0,22,13.0
2023-07-27T19:00,19.9,71,19.5,0.00,3,1016.8,994.2,89,12.6
2023-07-27T20:00,18.8,76,18.8,0.00,3,1017.4,994.7,88,10.4
2023-07-27T21:00,17.9,82,18.5,0.00,0,1017.9,995.1,5,7.1
2023-07-27T22:00,17.4,86,18.3,0.00,1,1017.9,995.1,32,5.1
2023-07-27T23:00,16.6,91,17.9,0.00,3,1017.7,994.9,99,3.5
2023-07-28T00:00,17.0,86,18.0,0.00,3,1017.7,994.9,100,4.0
2023-07-28T01:00,17.1,85,18.0,0.00,3,1017.3,994.5,100,4.4
2023-07-28T02:00,17.3,84,18.4,0.00,3,1017.2,994.4,100,2.9
2023-07-28T03:00,17.4,83,18.3,0.00,3,1016.7,993.9,100,3.9
2023-07-28T04:00,17.5,82,18.4,0.00,3,1016.6,993.8,89,3.3
2023-07-28T05:00,17.6,81,18.5,0.00,3,1016.5,993.8,89,4.1
2023-07-28T06:00,17.8,80,18.7,0.00,3,1016.4,993.7,86,4.3
2023-07-28T07:00,18.5,79,19.5,0.00,3,1016.7,994.0,84,3.8
2023-07-28T08:00,19.3,77,20.4,0.00,3,1016.8,994.2,86,4.7
2023-07-28T09:00,20.8,73,22.0,0.00,3,1016.8,994.3,90,5.9
2023-07-28T10:00,22.2,69,23.4,0.00,3,1016.7,994.3,87,6.9
2023-07-28T11:00,23.5,67,24.6,0.00,3,1016.6,994.3,94,9.1
2023-07-28T12:00,24.3,63,25.3,0.00,3,1016.7,994.5,88,10.5
2023-07-28T13:00,25.3,60,26.7,0.00,3,1016.5,994.3,97,11.4
2023-07-28T14:00,24.9,63,25.4,0.00,3,1016.1,993.9,94,15.0
2023-07-28T15:00,24.2,67,24.6,0.00,3,1016.2,994.0,91,16.6
2023-07-28T16:00,23.0,75,24.0,0.00,3,1016.4,994.1,100,14.8
2023-07-28T17:00,22.7,78,23.8,0.00,3,1016.3,993.9,92,14.2
2023-07-28T18:00,21.9,82,23.2,0.10,51,1016.3,993.9,98,12.9
2023-07-28T19:00,21.1,86,22.8,0.10,51,1016.2,993.7,91,11.0
2023-07-28T20:00,20.8,88,22.6,0.00,3,1016.5,994.0,92,10.0
2023-07-28T21:00,20.5,90,22.3,0.10,51,1016.9,994.4,100,9.8
2023-07-28T22:00,20.1,92,22.0,0.50,53,1017.1,994.5,94,9.5
2023-07-28T23:00,19.9,94,21.9,0.30,51,1016.9,994.3,91,8.9
2023-07-29T00:00,20.1,93,22.2,0.00,3,1016.6,994.0,100,8.3
2023-07-29T01:00,19.9,96,22.1,1.00,55,1016.3,993.7,100,9.2
2023-07-29T02:00,19.7,97,21.8,0.60,53,1016.0,993.4,94,9.2
2023-07-29T03:00,19.5,98,21.9,0.20,51,1015.6,993.0,94,7.7
2023-07-29T04:00,19.2,97,21.0,0.50,53,1015.7,993.1,90,10.3
2023-07-29T05:00,18.9,99,21.2,0.00,3,1016.0,993.4,90,7.2
2023-07-29T06:00,18.9,99,21.5,0.00,3,1016.3,993.7,90,5.1
2023-07-29T07:00,19.0,96,21.3,0.10,51,1016.6,994.0,88,5.2
2023-07-29T08:00,19.9,89,22.2,0.10,51,1017.1,994.5,57,4.2
2023-07-29T09:00,21.5,79,23.9,0.00,3,1017.2,994.7,91,2.7
2023-07-29T10:00,22.6,74,24.7,0.10,51,1017.2,994.8,89,4.8
2023-07-29T11:00,23.1,73,25.1,0.10,51,1017.3,995.0,35,6.6
2023-07-29T12:00,24.4,63,26.3,0.10,51,1017.5,995.2,90,5.2
